Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J14294+155,Ross 130,-,552,217.368873481964,15.5384140383351,14:29:29.70,+15:31:57.5,10.9519760950912,64.4684373927146,EDR3,M2.0 V,2.0,PMSU,3660.0,17.0,4.75,0.09,-0.16,0.06,Marf21,0.0399283,0.0002754,Karmn,0.49697,0.00492,Karmn,0.5004,0.0125,Karmn,-1054.77578495077,0.024522474,1299.31320656768,0.018871402,EDR3,70.324874931265,0.021143159,EDR3,14.21971957,0.00427516,EDR3,7.849,0.0015,Sou18,1.2632816,EDR3,-97.94768,0.02164,20.09423,0.02429,52.82396,0.00995,Karmn,0.9054552635328348,0.0068785258692664,Wol17,,,,,TD,Karmn,<,2.0,,Rein18,43.5,1.5,SM18,0.048,0.01,Sche19,,,,,,,,,,,,,,,,,,,,19.996,0.084,GALEX,,,,12.455,0.164,TYC2,12.13,0.02,UCAC4,10.9065,0.003,EDR3,11.345,0.03,UCAC4,10.899,0.056,TYC2,10.72,0.06,UCAC4,10.264,UCAC4,10.145,0.02,UCAC4,9.7329,0.0028,EDR3,9.112,0.18,UCAC4,8.6512,0.0038,EDR3,9.24,US-B1,7.229,0.021,6.605,0.031,6.393,0.018,AAA,2M,6.255,0.088,6.112,0.035,6.122,0.015,6.025,0.042,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,CAFE FEROS,,FastCam [WD15],Alpha,GTO,,1229089524081628416,14292971+1531578,450352108,3643.0,3677.0,4.66,4.84,True,../data/CARMENES_GTO_RVsJ14294+155.dat,,True,False,He3-burning,He3-burning
J14251+518,tet Boo B,B,549B,216.296528997031,51.8296217908783,14:25:11.58,+51:49:53.1,93.805084576616,59.6687989066253,EDR3,M2.5 V,2.5,AF15a,3551.0,22.0,4.9,0.1,-0.14,0.06,Marf21,0.0224446,0.0001065,Karmn,0.39583,0.00499,Karmn,0.3936,0.0114,Karmn,-239.503525178992,0.033761088,-403.994217735961,0.03302467,EDR3,68.81207229566,0.032209482,EDR3,14.53233374,0.00680228,EDR3,-10.3800131532182,0.0250108569439847,Lafa20,1.1535584,EDR3,9.87231,0.01122,-31.77094,0.01558,6.90622,0.02229,Karmn,0.0716814467691163,0.0001514877438687,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.01,0.008,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.062,0.005,SDSS9,,,,13.044,0.04,UCAC4,11.7793,0.0031,EDR3,12.248,0.06,UCAC4,,,,11.458,0.05,UCAC4,11.177,UCAC4,10.843,0.07,UCAC4,10.4982,0.0028,EDR3,9.726,0.06,UCAC4,9.3729,0.0038,EDR3,,,7.883,0.02,7.276,0.02,7.055,0.031,AAA,2M,6.807,0.034,6.733,0.021,6.69,0.016,6.529,0.05,AAAA,AllWISE,Wide,STT580,69.50,0.10,Dor11,tet Boo A,F7.0 V,,,,,,CARMENES,No,,0.0,CAFOS,CAFE,,FastCam [AstraLux Rid15],Alpha,GTO,,1604859408265509632,14251160+5149535,441709023,3529.0,3573.0,4.800000000000001,5.0,True,../data/CARMENES_GTO_RVsJ14251+518.dat,,True,False,He3-burning,He3-burning
J14155+046,GJ 1182,AB,1182,213.882302400792,4.655318867383,14:15:32.55,+04:39:31.5,348.380927651232,59.8845230619683,EDR3,M5.0 V+,5.0,PMSU,3100.0,50.0,4.0,0.25,0.0,,Karmn,0.004178,5.983e-05,Karmn,0.22408,0.00741,Karmn,0.2124,0.0115,Karmn,-744.439106121271,0.4799294,-769.544467406189,0.33569017,EDR3,72.0042370503355,0.36732212,EDR3,13.8880716,0.07084855,EDR3,,,,13.1520195,EDR3,,,,,,,,0.371831224888405,0.0176328275301983,Wol17,,,,,,,=,6.8,0.5,Jen09,,,,0.104,0.097,Sche17,,,,,,,,,,,,,,,,,,,,23.228,0.277,GALEX,17.53,0.01,SDSS9,,,,16.003,0.1,UCAC4,14.6042,0.0041,EDR3,15.066,0.05,UCAC4,,,,14.379,0.06,UCAC4,14.186,UCAC4,13.783,0.04,UCAC4,12.6553,0.0029,EDR3,11.875,0.04,UCAC4,11.34,0.0041,EDR3,10.815,US-B1,9.433,0.026,8.936,0.022,8.618,0.025,AAA,2M,8.426,0.023,8.199,0.02,8.048,0.02,7.893,0.152,AAAB,AllWISE,SB2,,,,,,,,,,Baro18,,CARMENES,No,,0.0,,,CAMELOT,FastCam,Delta+,GTO,,3668176368871118208,14153253+0439312,446416116,3050.0,3150.0,3.75,4.25,True,../data/CARMENES_GTO_RVsJ14155+046.dat,,True,False,none,none
J14010-026,HD 122303,-,536,210.259611632186,-2.65220691840951,14:01:03.19,-02:39:17.5,335.051992948888,55.8175156098016,EDR3,M1.0 V,1.0,PMSU,3719.0,15.0,4.89,0.09,-0.16,0.04,Marf21,0.0438753,0.0002235,Karmn,0.50456,0.00427,Karmn,0.5084,0.0123,Karmn,-825.462926930068,0.025378978,598.432852802796,0.019721081,EDR3,95.9574656128418,0.02534838,EDR3,10.42128399,0.00275291,EDR3,-25.903,0.0308,Sou18,1.1885154,EDR3,-56.45411,0.01793,2.09812,0.01158,4.05716,0.02594,Karmn,0.2487836960732179,0.0013223252705101,Wol17,,,,,D,Karmn,<,2.0,,Rein18,43.900001525878906,0.8,SM17b,0.01,0.011,Sche19,,,,,,,,,,,,,,,,,,22.052,0.186,18.9,0.019,GALEX,15.526,0.008,SDSS9,11.576,0.093,TYC2,11.116,0.05,UCAC4,9.9427,0.0033,EDR3,10.556,0.001,SDSS9,9.979,0.039,TYC2,9.716,0.03,UCAC4,9.17,UCAC3,9.119,0.001,SDSS9,8.8634,0.0028,EDR3,8.224,0.001,SDSS9,7.8291,0.0038,EDR3,8.26,US-B1,6.516,0.018,5.935,0.036,5.683,0.02,AAA,2M,5.592,0.124,5.321,0.052,5.444,0.015,5.301,0.031,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,Yes,SM17a,1.0,,CAFE FEROS,,(FastCam) [WD15],Alpha,GTO,,3657653114880309248,14010324-0239180,119147875,3704.0,3734.0,4.8,4.98,True,../data/CARMENES_GTO_RVsJ14010-026.dat,,True,False,He3-burning,He3-burning
J12428+418,G 123-055,-,,190.704574620868,41.8966090688773,12:42:49.88,+41:53:47.1,129.191887023387,75.1267062801275,EDR3,M4.0 V,4.0,Lep13,3328.0,25.0,5.05,0.14,-0.08,0.09,Marf21,0.0161123,7.897e-05,Karmn,0.38183,0.00581,Karmn,0.3789,0.0117,Karmn,-548.832607998624,0.026600065,40.5761522143127,0.0239548,EDR3,69.8404026558234,0.029638581,EDR3,14.3183596,0.00607637,EDR3,-4.395,0.0163,Sou18,1.2575866,EDR3,-32.26807,0.01379,-18.30458,0.00917,-6.19342,0.01577,Karmn,0.0741395104607948,0.0088508206289934,Wol17,HS,Karmn,,,YD,Karmn,<,2.0,,Rein18,16.2,0.1,DA19,-2.408,0.022,Sche19,-4.002,0.004,Sche19,J124249.8+415351,0.203,0.0222,-0.37,0.09,-0.41,0.16,12.89,1.41,0.0044823447402077,0.97,1RXS,,,20.855,0.287,19.283,0.05,GALEX,15.962,0.006,SDSS9,,,,14.06,0.04,UCAC4,12.6095,0.0043,EDR3,13.189,0.01,UCAC4,,,,12.417,0.02,UCAC4,12.042,UCAC3,11.822,0.02,UCAC4,11.0514,0.0029,EDR3,10.313,0.03,UCAC4,9.8352,0.0042,EDR3,9.5,US-B1,8.118,0.02,7.5,0.027,7.241,0.017,AAA,2M,7.042,0.054,6.964,0.019,6.873,0.017,6.665,0.071,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFEbis,,FastCam [Bow15],Alpha,GTO,,1534239391319888384,12424996+4153469,115920948,3303.0,3353.0,4.91,5.19,True,../data/CARMENES_GTO_RVsJ12428+418.dat,,True,False,He3-burning,He3-burning
J12189+111,GL Vir,-,1156,184.741747344594,11.1269523720275,12:18:59.40,+11:07:33.8,275.86786258307,72.2706114373207,EDR3,M5.0 V,5.0,PMSU,3064.0,32.0,5.06,0.17,-0.27,0.22,Marf21,0.0020808,1.207e-05,Karmn,0.16188,0.00341,Karmn,0.14677,0.00885,Karmn,-1269.77073662688,0.055529255,203.444138200168,0.03325841,EDR3,154.699936607226,0.044472538,EDR3,6.46412676,0.00185828,EDR3,5.68052059591911,0.0529894146941202,Lafa20,1.3976034,EDR3,-36.62673,0.00999,-15.44319,0.01704,2.25363,0.0505,Karmn,0.247964639713984,0.001672903228967,Wol17,HS,Karmn,,,YD,Karmn,=,15.5,1.6,Rein18,0.49102,3e-05,DA19,-5.84,0.05,Sche19,-3.757,0.004,Sche19,,0.13,0.02,-0.25,0.14,,,9.08,1.4,0.0045931718364356,1.4,PSPC/ROSAT,RV-loud,Sad21,20.691,0.257,20.01,0.129,GALEX,16.557,0.008,SDSS9,,,,15.678,0.03,UCAC4,14.1005,0.0042,EDR3,14.653,0.05,UCAC4,,,,13.898,0.02,UCAC4,13.557,UCAC4,13.215,0.04,UCAC4,11.9261,0.0028,EDR3,11.133,0.08,UCAC4,10.5672,0.0039,EDR3,10.13,US-B1,8.525,0.027,7.88,0.029,7.57,0.031,AAA,2M,7.332,0.029,7.132,0.02,6.992,0.017,6.914,0.076,AAAA,WISE,Single,,,,,,,,,,,,CARMENES+UVES,No,,0.0,,CAFE,,FastCam (Astralux),Alpha-,GTO,,3907283967108054528,12185939+1107338,389356212,3032.0,3096.0,4.89,5.23,True,../data/CARMENES_GTO_RVsJ12189+111.dat,,True,False,none,none
J11477+008,FI Vir,-,447,176.937687990041,0.799119970236499,11:47:44.40,+00:48:16.4,270.15691640227,59.5556592452427,EDR3,M4.0 V,4.0,PMSU,3325.0,43.0,5.09,0.14,-0.1,0.13,Marf21,0.0038482,2.661e-05,Karmn,0.18694,0.00488,Karmn,0.17322,0.00971,Karmn,607.299076681182,0.03432964,-1223.028354888,0.022648253,EDR3,296.305307913939,0.030185517,EDR3,3.37489736,0.00034381,EDR3,-31.073,0.0024,Sou18,1.0825819,EDR3,17.93057,0.00139,5.04545,0.00201,-33.10326,0.00227,Karmn,0.144781932169566,0.0002653461051173,Wol17,,,,,D,Karmn,<,2.0,,Rein18,163.0,3.0,DA19,0.0,,Sche19,,,,J114744.7+004831,0.0796,0.0173,-0.33,0.18,0.0,0.33,5.22,1.14,0.0004125234840927,0.17,1RXS,Flare?,Ger99,,,21.158,0.358,GALEX,15.755,0.008,SDSS9,15.457,1.247,TYC2,12.861,0.04,UCAC4,11.361,0.0032,EDR3,11.887,0.01,UCAC4,11.451,0.141,TYC2,11.114,0.03,UCAC4,10.735,UCAC4,10.492,0.06,UCAC4,9.601,0.0029,EDR3,8.791,0.06,UCAC4,8.3278,0.0038,EDR3,10.8,US-B1,6.505,0.023,5.945,0.024,5.654,0.024,AAA,2M,5.437,0.171,5.185,0.075,5.185,0.013,5.025,0.033,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+UVES+SOPHIE,Yes,Bon18,1.0,,FEROS,,(FastCam) [WD15],Alpha,GTO,,3796072592206250624,11474440+0048164,325275315,3282.0,3368.0,4.95,5.23,True,../data/CARMENES_GTO_RVsJ11477+008.dat,,True,False,He3-burning,He3-burning
J11476+002,LP 613-049 A,A,3685A,176.918383281152,0.255136037550174,11:47:40.75,+00:15:20.1,270.633938181713,59.0688064157963,EDR3,M4.0 V,4.0,PMSU,3282.0,19.0,5.16,0.1,-0.35,0.12,Marf21,0.0122523,9.634e-05,Karmn,0.34236,0.00419,Karmn,0.3372,0.0105,Karmn,-314.283681217587,0.034347195,-100.756791473844,0.02249335,EDR3,53.1360550351588,0.030373748,EDR3,18.81961315,0.01075771,EDR3,5.9377573380708,0.0247003473156033,Lafa20,1.3083901,EDR3,-20.15382,0.01453,-21.49688,0.01499,-5.82403,0.0217,Karmn,0.0501017796725877,0.0028803671125174,Wol17,LA/IC,Karmn,,,YD,Karmn,=,2.4,1.5,Rein18,11.6,0.04,DA19,-5.05,0.028,Sche19,-3.6804,0.0024,Sche19,J114741.4+001524,0.114,0.0199,-0.23,0.15,0.3,0.24,8.08,1.41,0.0062802079914202,2.12,1RXS*,Flare?,Ger99,21.541,0.476,20.171,0.159,GALEX,16.547,0.008,SDSS9,,,,14.936,0.03,UCAC4,13.6052,0.0041,EDR3,14.05,0.02,UCAC4,,,,13.339,0.05,UCAC4,13.349,UCAC4,12.756,0.1,UCAC4,11.9669,0.0028,EDR3,11.207,0.06,UCAC4,10.7274,0.0039,EDR3,10.45,US-B1,8.991,0.035,8.399,0.049,8.098,0.029,AAA,2M,7.939,0.024,7.779,0.021,7.694,0.02,7.548,0.138,AAAB,AllWISE,Wide,LDS5207,24.76,0.09,AS11,LP 613-050 B,M5.5 V,,,,,,CARMENES,No,,0.0,,FEROS,TCP,FastCam,Alpha,GTO,,3795993633527490560,11474074+0015201,325273691,3263.0,3301.0,5.0600000000000005,5.26,True,../data/CARMENES_GTO_RVsJ11476+002.dat,,True,False,none,He3-burning
J11423+230,NLTT 28297,-,,175.575568595368,23.0270393547149,11:42:18.37,+23:01:36.7,223.81452036192,73.8328276432797,EDR3,M0.5 V,0.5,Lep13,3879.0,51.0,4.69,0.07,-0.09,0.16,Karmn,0.0568211,0.0002976,Karmn,0.5278,0.0139,Karmn,0.5329,0.0188,Karmn,-204.891488441079,0.017585725,41.8388926718746,0.018876309,EDR3,32.3697206145137,0.024075957,EDR3,30.89306862,0.02297765,EDR3,-0.108976765955994,1.090122851888,EDR3,1.0406826,EDR3,-28.9333,0.2199,-6.66805,0.21039,-7.5039,1.04703,Karmn,,,,,,,,YD,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.283,0.167,GALEX,16.449,0.01,SDSS9,12.748,0.295,TYC2,13.02,0.01,UCAC4,11.8013,0.0033,EDR3,12.281,0.02,UCAC4,11.531,0.132,TYC2,11.561,0.0,UCAC4,,,10.927,0.01,UCAC4,10.8296,0.0028,EDR3,10.138,0.01,UCAC4,9.8569,0.0039,EDR3,,,8.649,0.026,8.002,0.021,7.805,0.024,AAA,2M,7.66,0.028,7.669,0.02,7.591,0.019,7.34,0.131,AAAB,AllWISE,Single,,,,,,,,,,,,,?,TOI in prep,0.0,,,,,Gamma+,TOI,TOI 1801,3980045523465047168,11421839+2301365,119584412,3828.0,3930.0,4.62,4.760000000000001,True,../data/CARMENES_GTO_RVsJ11423+230.dat,,True,False,He3-burning,He3-burning
J11302+076,K2-18,-,,172.560129757774,7.58781312214569,11:30:14.52,+07:35:18.3,254.632649179606,62.5750704613008,EDR3,M2.5 V,2.5,Benn17,3563.0,25.0,4.93,0.1,-0.08,0.1,Marf21,0.0273941,0.0001767,Karmn,0.43436,0.00625,Karmn,0.4343,0.0125,Karmn,-80.4789851217696,0.025736606,-133.006830429641,0.023129068,EDR3,26.2468771641788,0.026618555,EDR3,38.09977064,0.0386393,EDR3,0.200135221147224,0.0250122390017988,Lafa20,1.4287813,EDR3,-1.38159,0.0181,-25.09449,0.02368,-12.52016,0.02423,Karmn,0.012697876311818,,Wol17,LA,Karmn,,,D,Karmn,<,2.0,,Rein18,38.83720016479492,,CC21,0.041,0.011,Sche19,,,,,,,,,,,,,,,,,,,,,,,16.722,0.009,SDSS9,,,,15.005,0.06,UCAC4,13.7114,0.0033,EDR3,14.223,0.05,UCAC4,,,,13.496,0.05,UCAC4,,,12.86,0.04,UCAC4,12.4008,0.0028,EDR3,11.661,0.08,UCAC4,11.2697,0.0039,EDR3,,,9.763,0.028,9.135,0.026,8.899,0.019,AAA,2M,8.769,0.023,8.668,0.02,8.552,0.025,8.587,0.379,AAAC,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,Yes,,2.0,,,,,Gamma+,GTO,,3910747531814692736,11301450+0735180,388804061,3538.0,3588.0,4.83,5.029999999999999,True,../data/CARMENES_GTO_RVsJ11302+076.dat,,True,False,He3-burning,He3-burning
J11055+435,WX UMa,B,412B,166.352089678773,43.5259076203614,11:05:30.89,+43:31:17.9,168.517454335151,63.0610533429086,EDR3,M5.5 V,5.5,AF15a,3278.0,86.0,5.25,0.2,-0.36,0.25,Marf21,0.0009551,4.704e-06,Karmn,0.09582,0.00503,Karmn,0.07707,0.00941,Karmn,-4339.84957844411,0.044766206,960.696130627272,0.04143234,EDR3,203.832343857388,0.050037432,EDR3,4.90599274,0.00120434,EDR3,69.1629118032733,0.0230394001568572,Lafa20,1.0334092,EDR3,-123.16087,0.02373,-4.5473,0.00966,16.7456,0.02281,Karmn,2.266138398976571,0.0110139620117415,Wol17,,,,,TD-D,Karmn,=,8.2,2.7,Rein18,0.78,0.02,Mori10,-9.69,0.15,Sche19,-3.594,0.007,Sche19,J110534.5+433120,0.185,0.0268,-0.64,0.09,-0.2,0.28,9.1,1.32,0.0056214020345663,1.59,1RXS,Flare,Mel13,,,,,,17.217,0.009,SDSS9,,,,,,,14.7097,0.0081,EDR3,15.544,0.003,SDSS9,,,,,,,14.155,UCAC4,13.834,0.049,PS1,12.2573,0.0029,EDR3,11.307,0.048,PS1,10.8548,0.0041,EDR3,,,8.742,0.026,8.177,0.024,7.839,0.026,AAA,2M,7.512,0.026,7.34,0.021,7.186,0.016,7.092,0.103,AAAA,AllWISE,Wide,VBS18,31.40,0.10,Dor11,J11054+435,,,,,,,CARMENES,No,,0.0,CAFOS,,TCP,FastCam,Alpha,GTO,,778947608243864320,11053133+4331170,252803606,3192.0,3364.0,5.05,5.45,True,../data/CARMENES_GTO_RVsJ11055+435.dat,,True,False,none,He3-burning
J10564+070,CN Leo,-,406,164.10319030756,7.00272694098486,10:56:28.92,+07:00:53.0,244.051150574966,56.0988528002616,EDR3,M6.0 V,6.0,AF15a,3071.0,24.0,5.25,0.18,-0.05,0.2,Marf21,0.0010115,6.868e-06,Karmn,0.1123,0.0018,Karmn,0.09451,0.00806,Karmn,-3866.33827514368,0.08130645,-2699.21498767917,0.06910815,EDR3,415.179415678021,0.06837086,EDR3,2.40859725,0.00039664,EDR3,19.4422680646458,0.0320074923673704,Lafa20,0.8353354,EDR3,-28.39257,0.01028,-47.76144,0.01672,-13.76064,0.02682,Karmn,1.2075637895673843,0.0037226361662354,Wol17,,,,,D,Karmn,<,2.0,,Rein18,2.704,0.003,DA19,-7.22,0.08,Sche19,-3.982,0.005,Sche19,J105630.3+070118,0.228,0.0257,-0.22,0.11,-0.33,0.17,16.29,1.84,0.0021857586751939,0.5,1RXS,Flare,HM14+Mond19,,,19.224,0.063,GALEX,16.246,0.007,SDSS9,,,,15.551,0.0,UCAC4,13.7703,0.0054,EDR3,14.265,0.1,UCAC4,,,,13.528,0.02,UCAC4,13.155,UCAC4,12.762,0.05,UCAC4,11.0384,0.0031,EDR3,10.32,0.03,UCAC4,9.5855,0.0043,EDR3,,,7.085,0.024,6.482,0.042,6.084,0.017,AAA,2M,5.807,0.055,5.487,0.031,5.481,0.015,5.31,0.031,BAAA,WISE,Single,,,,,,,,,,,,CARMENES+HARPS+UVES,No,,0.0,CAFOS,CAFE FEROS,TCP,(FastCam),Alpha,GTO,,3864972938605115520,10562886+0700527,365006789,3047.0,3095.0,5.07,5.43,True,../data/CARMENES_GTO_RVsJ10564+070.dat,,True,False,none,none
J10508+068,EE Leo,-,402,162.712964068168,6.80448953812228,10:50:52.03,+06:48:29.3,242.774321695101,54.9066687331416,EDR3,M4.0 V,4.0,AF15a,3410.0,42.0,4.92,0.13,-0.08,0.11,Marf21,0.007929,5.72e-05,Karmn,0.25513,0.00635,Karmn,0.245,0.011,Karmn,-856.289496530005,0.030522237,-818.583406902173,0.02915545,EDR3,143.539061906115,0.028598778,EDR3,6.96674471,0.00138806,EDR3,-1.095,0.0142,Sou18,1.0026705,EDR3,-11.43399,0.00662,-29.28775,0.00866,-23.30819,0.01206,Karmn,0.2246245048279658,0.0015191990884824,Wol17,LA,Karmn,Her-Lyr,LS06,YD,Karmn,<,2.0,,Rein18,64.0,19.0,DA19,0.05,0.01,Sche19,,,,,,,,,,,,,,,,Flare?,Pet75,,,,,,15.53,0.006,SDSS9,12.467,0.223,TYC2,13.348,0.04,UCAC4,11.9195,0.0039,EDR3,12.431,0.05,UCAC4,11.475,0.119,TYC2,11.696,0.04,UCAC4,11.333,UCAC4,11.07,0.03,UCAC4,10.2908,0.0029,EDR3,9.504,0.06,UCAC4,9.0502,0.004,EDR3,10.45,US-B1,7.319,0.023,6.707,0.051,6.371,0.016,AAA,2M,6.276,0.103,5.959,0.039,5.98,0.016,5.881,0.05,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+UVES+SOPHIE,No,,0.0,CAFOS,CAFE FEROS,,(FastCam) [WD15],Alpha,GTO,,3864615459886222464,10505201+0648292,393584005,3368.0,3452.0,4.79,5.05,True,../data/CARMENES_GTO_RVsJ10508+068.dat,,True,False,He3-burning,He3-burning
J10504+331,G 119-037,-,3626,162.608651412021,33.0983255613984,10:50:26.01,+33:06:04.2,192.642830651903,63.2590759354705,EDR3,M4.0 V,4.0,PMSU,3441.0,34.0,4.74,0.07,-0.03,0.06,Marf21,0.0203879,0.0002585,Karmn,0.40176,0.00834,Karmn,0.3999,0.0135,Karmn,51.9971659070513,0.22117217,-636.210586375178,0.20557891,EDR3,44.2718603018231,0.20451422,EDR3,22.58771132,0.10434412,EDR3,-59.6463170197442,0.111983321420901,Lafa20,9.747848,EDR3,,,,,,,,0.2083527335711241,0.0134792571415242,Wol17,,,,,,,<,2.0,,Rein18,,,,0.092,0.014,Sche19,,,,,,,,,,,0.15,0.08,0.0001046701362485,0.1,EPIC/XMM-Newton,,,,,,,,16.371,0.008,SDSS9,,,,14.594,0.01,UCAC4,13.3083,0.0035,EDR3,13.766,0.01,UCAC4,,,,13.05,0.01,UCAC4,12.761,UCAC4,12.502,0.01,UCAC4,11.786,0.0028,EDR3,11.022,0.01,UCAC4,10.5809,0.004,EDR3,10.19,US-B1,8.899,0.021,8.256,0.024,8.012,0.016,AAA,2M,7.836,0.024,7.74,0.02,7.616,0.019,7.493,0.134,AAAB,AllWISE,SB1,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,FastCam,Delta+,GTO,,737721385400747520,10502599+3306051,165654322,3407.0,3475.0,4.67,4.8100000000000005,True,../data/CARMENES_GTO_RVsJ10504+331.dat,,True,False,He3-burning,He3-burning
J10360+051,RY Sex,-,398,159.002151471008,5.12078658312969,10:36:01.22,+05:07:12.8,241.146127114164,50.9703182385863,EDR3,M3.5 V,3.5,PMSU,3268.0,16.0,5.14,0.08,-0.62,0.07,Marf21,0.0136434,7.806e-05,Karmn,0.36438,0.00372,Karmn,0.3605,0.0106,Karmn,-654.120693395749,0.065442644,127.510717908754,0.056959637,EDR3,65.4708328897747,0.049385823,EDR3,15.27397707,0.01152143,EDR3,20.8133835431986,0.0254769699894565,Lafa20,1.1537838,EDR3,-50.11029,0.0313,-15.3838,0.01769,-3.72929,0.02685,Karmn,0.1487164371784416,0.0136185857257589,Wol17,,,,,D,Karmn,=,2.9,1.6,Rein18,,,,-5.078,0.028,Sche19,-3.6415,0.0024,Sche19,J103601.0+050637,0.205,0.0394,-0.25,0.18,-0.21,0.3,14.32,2.75,0.0068405009738492,2.62,1RXS,Flare?,Ger99,19.894,0.214,18.953,0.084,GALEX,16.053,0.007,SDSS9,,,,14.235,0.06,UCAC4,12.9132,0.0053,EDR3,13.402,0.03,UCAC4,,,,12.658,0.04,UCAC4,12.331,UCAC4,12.031,0.04,UCAC4,11.3671,0.003,EDR3,10.574,0.06,UCAC4,10.142,0.0043,EDR3,9.92,US-B1,8.463,0.024,7.875,0.027,7.598,0.023,AAA,2M,7.391,0.033,7.285,0.02,7.187,0.017,7.029,0.091,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,FEROS BIS+001d,,(FastCam),Alpha,GTO,,3858896247076028288,10360120+0507128,374267666,3252.0,3284.0,5.06,5.22,True,../data/CARMENES_GTO_RVsJ10360+051.dat,,True,False,none,none
