Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc,InstBand_nominal,InstBand_ranged
J23245+578,BD+57 2735,-,895,351.126628281496,57.8530570575316,23:24:30.51,+57:51:15.5,111.552287076793,-3.08518337531735,EDR3,M1.0 V,1.0,PMSU,3811.0,13.0,4.72,0.1,-0.01,0.06,Marf21,0.0544241,0.0003393,Karmn,0.53514,0.00401,Karmn,0.5407,0.0126,Karmn,-61.7740905547723,0.012435603,-282.041857714378,0.013981213,EDR3,75.5722825185097,0.012979467,EDR3,13.23236465,0.00227265,EDR3,-33.185,0.005,Sou18,0.9079011,EDR3,21.31044,0.00229,-28.10304,0.00466,-13.61411,0.00301,Karmn,0.0252677932825584,0.0001505277910297,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.016,0.011,Sche19,,,,J232430.3+575124,0.0152,0.00739,-0.57,0.34,1.0,2.12,0.8,0.39,8.004186511814082e-05,0.08,1RXS*,,,,,,,,,,,11.93,0.097,TYC2,11.483,0.03,UCAC4,10.2318,0.0032,EDR3,10.961,0.17,UCAC4,10.144,0.033,TYC2,10.113,0.09,UCAC4,9.461,UCAC3,9.71,0.06,UCAC4,9.1446,0.0028,EDR3,8.619,0.06,UCAC4,8.1066,0.0038,EDR3,8.28,US-B1,6.795,0.032,6.097,0.034,5.871,0.021,AAA,2M,5.855,0.126,5.652,0.053,5.694,0.015,5.613,0.04,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,(FastCam) [WD15],Alpha,GTO,,2009439555118168832,23243049+5751153,427162854,3798.0,3824.0,4.62,4.819999999999999,True,../data/CARM_VIS_RVs/J23245+578.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J23245+578/J23245+578_TESS_TIC427162854_S24.fits,True,True,He3-burning,He3-burning
J23216+172,LP 462-027,-,4333,350.403536634968,17.2842423987595,23:21:37.45,+17:17:25.4,94.2544666474573,-40.5327722575648,EDR3,M4.0 V,4.0,PMSU,3398.0,47.0,4.81,0.11,-0.01,0.1,Marf21,0.0169402,0.0001172,Karmn,0.3755,0.0105,Karmn,0.3722,0.0149,Karmn,-536.974521968169,0.030201955,-1382.40954484662,0.02348076,EDR3,94.3667239494281,0.028674357,EDR3,10.59695577,0.00322,EDR3,-6.511,0.0148,Sou18,1.0152965,EDR3,57.81479,0.01266,-33.26916,0.01637,-33.81138,0.01752,Karmn,0.5548697097742642,0.0177048686160331,Wol17,,,,,D,Karmn,<,2.0,,Rein18,74.7,0.7,DA19,0.022,0.011,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.323,0.006,SDSS9,,,,13.166,0.01,UCAC4,11.9434,0.0042,EDR3,12.382,0.01,UCAC4,11.656,0.009,TYC2,11.714,0.02,UCAC4,11.388,UCAC4,11.132,0.07,UCAC4,10.3588,0.0028,EDR3,9.646,0.19,UCAC4,9.1259,0.0042,EDR3,8.942,Koe10,7.391,0.029,6.771,0.024,6.507,0.016,AAA,2M,6.332,0.09,6.142,0.028,6.165,0.015,6.049,0.047,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+UVES+SOPHIE,No,,0.0,,FEROS,,FastCam [WD15],Alpha,GTO,,2817999068780218368,23213752+1717284,435198528,3351.0,3445.0,4.699999999999999,4.92,True,../data/CARM_VIS_RVs/J23216+172.dat,,True,False,He3-burning,He3-burning
J23113+085,NLTT 56083,AB,,347.847703374394,8.5156555015212,23:11:23.79,+08:31:01.4,85.2032746546475,-46.8958093450658,EDR3,M3.5 V,3.5,Lep13,3477.0,38.0,4.81,0.1,-0.07,0.09,Marf21,0.024219,0.003285,Karmn,0.4289,0.0306,Karmn,0.4285,0.0339,Karmn,-320.5,5.8,-316.2,5.8,PPMXL,49.8,3.3,Fin18,20.1,1.3,Fin18,-10.73,0.1,Marf21,,,,,,,,,,0.063816078623847,0.0028509528830254,Wol17,,,,,,,<,2.0,,Rein18,,,,0.026,0.013,Sche19,,,,,,,,,,,,,,,,,,,,,,,15.938,0.007,SDSS9,,,,14.083,0.012,APASS9,12.8292,0.005,EDR3,13.255,0.009,PS1,,,,12.6,0.014,APASS9,12.275,UCAC3,12.07,0.001,SDSS9,11.8568,0.0036,EDR3,10.671,0.001,SDSS9,10.1226,0.0146,EDR3,10.03,US-B1,8.466,0.029,7.843,0.053,7.556,0.021,AAA,2M,7.342,0.034,7.27,0.021,7.17,0.017,7.1,0.139,AAAB,AllWISE,Resolved Physical,,,,,,,,,,Sad21,,CARMENES,No,,0.0,,FEROS,,,Delta+,GTO,,2665937297853225216,23112378+0831013,402934167,3439.0,3515.0,4.71,4.909999999999999,True,../data/CARM_VIS_RVs/J23113+085.dat,,True,False,He3-burning,He3-burning
J23064-050,2MUCD 12171 (Trappist-1),-,,346.626521627644,-5.04352831942953,23:06:29.37,-05:02:29.0,69.715254888078,-56.6490527597599,EDR3,M8.0 V,8.0,Schm07,2600.0,50.0,5.0,0.25,0.0,,Karmn,0.000495,3.063e-06,Karmn,0.10965,0.00423,Karmn,0.092,0.009,Karmn,930.787522581778,0.08676905,-479.037540952886,0.07048742,EDR3,80.2123161263575,0.07160574,EDR3,12.46691342,0.01112925,EDR3,-53.3228531807973,0.0282432826053039,Lafa20,1.0505682,EDR3,-44.33206,0.04457,-67.53437,0.02957,12.02279,0.0321,Karmn,0.2922276763413274,0.0044665779502806,Wol17,,,,,D,Karmn,<,2.0,,Rein18,3.304,0.011,DA19,-1.98,0.14,Sche19,-4.884,0.029,Sche19,,,,,,,,,,,,,,,,,,,,23.222,0.693,SDSS9,,,,,,,19.0058,0.0381,EDR3,19.623,0.016,SDSS9,,,,,,,,,17.996,0.007,SDSS9,15.6226,0.0031,EDR3,15.092,0.004,SDSS9,14.104,0.0043,EDR3,,,11.354,0.022,10.718,0.021,10.296,0.023,AAA,2M,10.068,0.023,9.807,0.02,9.51,0.044,8.565,,AAAU,AllWISE,Single,,,,,,,,,,,,CARMENES+UVES,Yes,Gill16 Gill17,7.0,,,,(Astralux),Gamma+,GTO,,2635476908753563008,23062928-0502285,278892590,2550.0,2650.0,4.75,5.25,True,../data/CARM_VIS_RVs/J23064-050.dat,,True,False,none,none
J22565+165,HD 216899,-,880,344.140221731213,16.5521693722773,22:56:34.80,+16:33:12.4,87.0560529867878,-38.1890298596741,EDR3,M1.5 V,1.5,PMSU,3798.0,21.0,4.8,0.12,0.03,0.06,Marf21,0.0512734,0.0005128,Karmn,0.52298,0.00635,Karmn,0.5278,0.0135,Karmn,-1034.73341137994,0.026007721,-284.130867124812,0.025290629,EDR3,145.623410104997,0.025450103,EDR3,6.86702776,0.00120013,EDR3,-27.334,0.0109,Sou18,1.0549177,EDR3,32.48442,0.00519,-16.63869,0.00879,25.20316,0.0073,Karmn,0.1812176345942357,0.0006333916694393,Wol17,,,,,D,Karmn,<,2.0,,Rein18,39.5,0.2,DA19,0.07,0.014,Sche19,,,,J225635.3+163332,0.036,0.0109,-0.34,0.28,0.65,1.44,2.34,0.71,6.157066865136601e-05,0.04,1RXS,,,20.86,0.214,17.62,0.028,GALEX,14.706,0.011,SDSS9,10.52,0.039,TYC2,10.072,0.01,UCAC4,8.8986,0.0034,EDR3,9.82,0.02,UCAC4,8.879,0.017,TYC2,9.142,0.02,UCAC4,8.809,UCAC4,8.375,0.01,PS1,7.795,0.0028,EDR3,7.299,0.001,PS1,6.7478,0.0039,EDR3,7.05,US-B1,5.36,0.02,4.8,0.036,4.523,0.016,AEA,2M,4.396,0.353,4.172,0.077,4.271,0.015,4.22,0.025,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS+UVES,No,,0.0,,,,(FastCam) [WD15],Alpha,GTO,,2828928008202069376,22563497+1633130,217331269,3777.0,3819.0,4.68,4.92,True,../data/CARM_VIS_RVs/J22565+165.dat,,True,False,He3-burning,He3-burning
J22559+178,StKM 1-2065,-,4306,343.999471784232,17.8105656409628,22:55:59.85,+17:48:39.8,87.7731451238184,-37.0580617821435,EDR3,M1.0 V,1.0,PMSU,3814.0,12.0,4.9,0.08,0.02,0.03,Marf21,0.055829,0.000241,Karmn,0.5412,0.0036,Karmn,0.547,0.0125,Karmn,24.5681060685006,0.024583021,-110.094884606992,0.02003687,EDR3,59.0633363371333,0.020899575,EDR3,16.93097719,0.00599103,EDR3,-32.2376839118937,0.0230187479539066,Lafa20,1.2151765,EDR3,1.89363,0.00265,-30.95084,0.01846,12.63711,0.0141,Karmn,0.0051445267867797,9.405870711007008e-05,Wol17,,,,,D,Karmn,<,2.0,,Rein18,27.0,2.5,SM18,-0.032,0.009,Sche19,,,,,,,,,,,,,,,,,,,,,,,14.758,0.006,SDSS9,12.152,0.137,TYC2,11.938,0.03,UCAC4,10.7087,0.0032,EDR3,11.198,0.01,UCAC4,,,,10.558,0.01,UCAC4,10.018,UCAC3,9.899,0.01,UCAC4,9.6559,0.0028,EDR3,9.022,0.02,UCAC4,8.6364,0.0039,EDR3,9.0,US-B1,7.319,0.026,6.677,0.017,6.449,0.021,AAA,2M,6.369,0.087,6.23,0.027,6.259,0.015,6.199,0.066,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,FEROS,,(FastCam),Alpha,GTO,,2830099469122381056,22555984+1748399,91210226,3802.0,3826.0,4.82,4.98,True,../data/CARM_VIS_RVs/J22559+178.dat,,True,False,He3-burning,He3-burning
J22532-142,IL Aqr,-,876,343.324111001844,-14.2666893935166,22:53:16.73,-14:15:49.3,52.0030912803281,-59.6352695458735,EDR3,M4.0 V,4.0,PMSU,3421.0,40.0,4.83,0.1,-0.06,0.1,Marf21,0.01274,8.2e-05,Karmn,0.32134,0.00758,Karmn,0.315,0.0123,Karmn,957.714731289422,0.04122171,-673.601236480974,0.030698579,EDR3,214.037988874316,0.035619885,EDR3,4.67206782,0.00077752,EDR3,-1.6,0.0141,Sou18,1.3398496,EDR3,-12.31181,0.00549,-19.67721,0.00614,-11.67368,0.01229,Karmn,0.1472327120168717,0.0006677077763898,Wol17,LA,Karmn,,,YD,Karmn,<,2.0,,Rein18,81.0,0.8,DA19,0.058,0.011,Sche19,,,,,,,,,,,0.74,0.03,3.4479574995249635e-05,0.003,EPIC/XMM-Newton,,,22.627,0.416,20.07,0.093,GALEX,,,,12.194,0.163,TYC2,11.755,0.02,UCAC4,10.453,0.0037,EDR3,10.919,0.0,UCAC4,10.433,0.047,TYC2,10.195,0.03,UCAC4,9.753,UCAC3,9.872,0.08,UCAC4,8.8751,0.0029,EDR3,8.296,0.05,UCAC4,7.6437,0.0039,EDR3,8.57,US-B1,5.934,0.019,5.349,0.049,5.01,0.021,AAA,2M,4.844,0.077,4.374,0.046,4.635,0.014,4.538,0.026,BBAA,WISE,Single,,,,,,,,,,,,CARMENES+HARPS,Yes,Marc98 Marc01 Riv05 Riv10,4.0,,,,(FastCam) [WD15],Alpha,GTO,,2603090003484152064,22531672-1415489,188580272,3381.0,3461.0,4.73,4.93,True,../data/CARM_VIS_RVs/J22532-142.dat,<ambiguous>,True,True,He3-burning,He3-burning
J22518+317,GT Peg,-,875.1,342.975800816399,31.7540055031536,22:51:53.54,+31:45:15.2,95.1615380204674,-24.593478122546,EDR3,M3.0 V,3.0,PMSU,3335.0,44.0,4.68,0.14,-0.31,0.18,Marf21,0.0263911,0.0001342,Karmn,0.4866,0.0129,Karmn,0.4895,0.0177,Karmn,523.799721333241,0.03745682,-48.3199531046876,0.038622715,EDR3,66.2051942738579,0.04352633,EDR3,15.10455503,0.00993043,EDR3,-2.284,0.0712,Sou18,1.4225554,EDR3,-29.94509,0.02198,-13.69432,0.06486,-18.42835,0.03173,Karmn,0.096104717407881,0.0006115723250347,Wol17,IC?,Lafr07,IC?,Lafr07,YD,Karmn,=,13.2,0.9,Fou18,1.63,0.01,DA19,-5.172,0.021,Sche19,-3.5555,0.0017,Sche19,J225153.6+314513,0.469,0.0314,-0.16,0.06,0.14,0.1,35.0,2.34,0.0082566264491654,1.07,1RXS,RV-loud,Sad21,,,,,,15.108,0.005,SDSS9,13.325,0.247,TYC2,13.132,0.06,UCAC4,11.8757,0.0044,EDR3,12.362,0.05,UCAC4,11.917,0.123,TYC2,11.603,0.05,UCAC4,11.26,UCAC4,11.023,0.06,UCAC4,10.501,0.0029,EDR3,9.694,0.05,UCAC4,9.3365,0.004,EDR3,10.5,US-B1,7.697,0.02,7.129,0.018,6.874,0.021,AAA,2M,6.76,0.064,6.603,0.023,6.552,0.015,6.411,0.064,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,(FCam)[Dae07 ALux WD15],Alpha,GTO,20-300Ma Shk09.,1889703529122914560,22515348+3145153,188878355,3291.0,3379.0,4.54,4.819999999999999,True,../data/CARM_VIS_RVs/J22518+317.dat,,True,False,He3-burning,He3-burning
J22503-070,BD-07 5871,-,875,342.580457305628,-7.08964409655775,22:50:19.42,-07:05:24.4,62.2438233727798,-54.9826432933592,EDR3,M0.5 V,0.5,Gra03,3900.0,10.0,5.01,0.09,-0.08,0.04,Marf21,0.0606718,0.0002745,Karmn,0.53953,0.00302,Karmn,0.5453,0.0123,Karmn,-106.572322667633,0.022454634,103.75824912055,0.022502972,EDR3,68.9302811837284,0.019456035,EDR3,14.50741217,0.00409481,EDR3,-6.13494118175989,0.0180090999786679,Lafa20,1.0850837,EDR3,1.34705,0.00541,4.73333,0.0094,10.86523,0.01482,Karmn,0.0072323370391253,0.0003092094035085,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,-0.029,0.01,Sche19,,,,,,,,,,,,,,,,,,21.593,0.413,18.844,0.071,GALEX,14.99,0.006,SDSS9,11.675,0.081,TYC2,11.306,0.01,UCAC4,10.0931,0.0031,EDR3,10.782,0.001,SDSS9,10.082,0.036,TYC2,9.92,0.01,UCAC4,9.757,UCAC4,9.289,0.001,SDSS9,9.1329,0.0028,EDR3,8.534,0.001,SDSS9,8.1656,0.0038,EDR3,8.36,US-B1,6.932,0.023,6.324,0.029,6.104,0.02,AAA,2M,6.026,0.105,5.853,0.038,5.931,0.015,5.812,0.04,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,,,[WD15],Alpha,GTO,,2611163717366876544,22501943-0705245,36595140,3890.0,3910.0,4.92,5.1,True,../data/CARM_VIS_RVs/J22503-070.dat,,True,False,He3-burning,He3-burning
J22468+443,EV Lac,-,873,341.702825452236,44.3319533233193,22:46:49.73,+44:20:02.4,100.602881535513,-13.0696798006573,EDR3,M3.5 V,3.5,PMSU,3306.0,30.0,5.06,0.13,-0.6,0.09,Marf21,0.0125029,6.459e-05,Karmn,0.34084,0.00625,Karmn,0.3356,0.0116,Karmn,-706.215810975072,0.017996477,-458.919627416152,0.02047953,EDR3,197.957300946756,0.021990642,EDR3,5.05159444,0.00056117,EDR3,0.287,0.0138,Sou18,1.104833,EDR3,19.77328,0.00304,3.59815,0.01322,-1.71254,0.00344,Karmn,0.0835524135007318,0.000834237261482,Wol17,UMa,Karmn,,,D,Karmn,=,3.5,1.5,Rein18,4.349078,0.004306093,Rev20,-4.983,0.021,Sche19,-3.6497,0.0018,Sche19,J224650.7+442008,5.38,0.0984,-0.16,0.01,0.03,0.02,401.46,7.34,0.0218760574942566,0.82,1RXS,RV-loud,Sad21,,,,,,,,,11.974,0.072,TYC2,11.848,0.09,UCAC4,10.5221,0.004,EDR3,10.985,0.01,UCAC4,10.47,0.03,TYC2,10.262,0.06,UCAC4,9.868,UCAC4,9.786,0.01,UCAC4,9.0052,0.0028,EDR3,8.351,0.01,UCAC4,7.792,0.0039,EDR3,8.88,US-B1,6.106,0.03,5.554,0.031,5.299,0.024,AAA,2M,5.241,0.063,4.643,0.042,4.891,0.015,4.752,0.026,BBAA,WISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,CAFE,,(FastCam) [Dae07 WD15],Alpha,GTO,25-300Ma Shk09.,1934263333784036736,22464980+4420030,154101678,3276.0,3336.0,4.93,5.19,True,../data/CARM_VIS_RVs/J22468+443.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J22468+443/J22468+443_TESS_TIC154101678_S16.fits,True,True,He3-burning,He3-burning
J22330+093,BD+08 4887,-,863,338.261701151625,9.37860496034321,22:33:02.23,+09:22:40.7,75.5435237568379,-40.428794241958,EDR3,M1.0 V,1.0,PMSU,3722.0,16.0,4.98,0.11,-0.2,0.05,Marf21,0.0348552,0.0002759,Karmn,0.44899,0.00425,Karmn,0.4497,0.0117,Karmn,538.17968242506,0.027259221,141.148799627902,0.024034373,EDR3,77.0346120055699,0.021512639,EDR3,12.98117786,0.00362512,EDR3,-6.493,0.0016,Sou18,1.2107295,EDR3,-33.30827,0.00796,-6.89005,0.00305,-7.58186,0.00512,Karmn,0.0921969678039998,0.0006583627738162,Wol17,,,,,YD,Karmn,<,2.0,,Rein18,,,,-0.034,0.005,Sche19,,,,,,,,,,,,,,,,,,,,19.871,0.179,GALEX,15.086,0.008,SDSS9,12.305,0.183,TYC2,11.835,0.01,UCAC4,10.6205,0.0031,EDR3,11.126,0.01,UCAC4,10.569,0.054,TYC2,10.365,0.02,UCAC4,9.907,UCAC3,9.817,0.001,SDSS9,9.5423,0.0028,EDR3,9.001,0.2,UCAC4,8.5116,0.0038,EDR3,8.71,US-B1,7.208,0.024,6.604,0.04,6.356,0.023,AAA,2M,6.217,0.101,5.992,0.037,6.086,0.015,5.961,0.049,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,No,,0.0,,,,(FastCam) [WD15],Alpha,GTO,,2717105133036645760,22330225+0922410,418978178,3706.0,3738.0,4.87,5.090000000000001,True,../data/CARM_VIS_RVs/J22330+093.dat,,True,False,He3-burning,He3-burning
J22298+414,G 215-050,-,1270,337.46118352864,41.4821613644074,22:29:48.99,+41:28:48.6,96.3684539281963,-13.9725150528934,EDR3,M4.0 V,4.0,PMSU,3332.0,32.0,4.88,0.07,-0.18,0.1,Marf21,0.0074883,3.208e-05,Karmn,0.25968,0.00502,Karmn,0.25,0.0103,Karmn,1192.25164396467,0.03256155,450.229924550771,0.03783167,EDR3,71.1105672176569,0.040390104,EDR3,14.06260756,0.00798742,EDR3,2.11373406213846,0.0240308556949075,Lafa20,1.0752127,EDR3,-82.54402,0.03868,-11.22284,0.02537,-16.81737,0.02788,Karmn,0.5118793002073809,0.0205614735873101,Wol17,,,,,D,Karmn,<,2.0,,Rein18,99.8,1.2,DA19,0.082,0.011,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5077,0.003,EDR3,13.862,0.001,PS1,,,,,,,13.013,UCAC4,12.67,0.014,CMC15,11.8582,0.0028,EDR3,11.217,0.001,PS1,10.6073,0.0038,EDR3,10.27,US-B1,8.849,0.02,8.326,0.018,8.039,0.019,AAA,2M,7.852,0.022,7.666,0.02,7.555,0.017,7.348,0.103,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,CAFE,,FastCam,Alpha,GTO,,1909518584084205312,22294885+4128479,120526877,3300.0,3364.0,4.81,4.95,True,../data/CARM_VIS_RVs/J22298+414.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J22298+414/J22298+414_TESS_TIC120526877_S16.fits,True,True,He3-burning,He3-burning
J22252+594,G 232-070,-,4276,336.322178710779,59.4124598321202,22:25:17.07,+59:24:49.8,105.289900663684,1.64256778874481,EDR3,M4.0 V,4.0,PMSU,3448.0,40.0,4.76,0.1,-0.03,0.08,Marf21,0.0203605,0.0001291,Karmn,0.39986,0.00936,Karmn,0.3979,0.0142,Karmn,122.084373651579,0.02354022,-310.129056122368,0.021649715,EDR3,46.9404796870141,0.02070844,EDR3,21.30357437,0.00939837,EDR3,3.86582896242629,0.024009109511913,Lafa20,1.2010859,EDR3,4.66049,0.01067,6.26441,0.0233,-32.96829,0.01229,Karmn,0.0464941194135945,0.0019005498836759,Wol17,,,,,D,Karmn,<,2.0,,Rein18,64.6,2.1,DA19,0.083,0.01,Sche19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.438,0.01,UCAC4,13.1814,0.0034,EDR3,13.6,0.01,UCAC4,,,,12.943,0.03,UCAC4,12.657,UCAC4,12.387,0.07,UCAC4,11.6567,0.0028,EDR3,10.875,0.04,UCAC4,10.4465,0.0039,EDR3,10.16,US-B1,8.745,0.027,8.16,0.044,7.887,0.021,AAA,2M,7.735,0.023,7.607,0.02,7.429,0.019,7.102,0.07,AAAA,WISE,Single,,,,,,,,,,,,CARMENES,Yes,Nag19,1.0,,CAFE,,FastCam,Alpha,GTO,,2200501793758177152,22251705+5924495,428238233,3408.0,3488.0,4.66,4.859999999999999,True,../data/CARM_VIS_RVs/J22252+594.dat,<ambiguous>,True,True,He3-burning,He3-burning
J22231-176,LP 820-012,-,4274,335.7805928443,-17.6105075706933,22:23:07.00,-17:36:26.3,40.6103589983041,-54.5594536625747,EDR3,M4.5 V,4.5,PMSU,3228.0,19.0,5.26,0.13,-0.12,0.14,Marf21,0.0035432,2.409e-05,Karmn,0.19032,0.00233,Karmn,0.17679,0.00862,Karmn,308.71178080407,0.044676032,-718.387215806144,0.03953743,EDR3,138.228001326218,0.048167944,EDR3,7.23442422,0.00252096,EDR3,-1.97238252152668,0.0241004482486597,Lafa20,1.1723644,EDR3,-0.47554,0.01155,-25.15259,0.01205,-9.4905,0.01984,Karmn,0.1028800218667139,0.001388389109325,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,-3.93,0.023,Sche19,-3.8777,0.0025,Sche19,J222305.6-173624,0.158,0.0262,-0.05,0.16,-0.14,0.23,12.71,2.11,0.004956438870015,1.58,1RXS*,Flare?,Ger99,20.22,0.205,19.351,0.065,GALEX,,,,,,,15.135,0.1,UCAC4,13.5313,0.0035,EDR3,14.11,0.03,UCAC4,,,,13.316,0.03,UCAC4,12.996,UCAC3,12.638,0.04,UCAC4,11.5507,0.0029,EDR3,10.774,0.03,UCAC4,10.2278,0.004,EDR3,9.96,US-B1,8.242,0.027,7.638,0.047,7.319,0.018,AAA,2M,7.013,0.039,6.9,0.021,6.792,0.016,6.631,0.09,AAAA,AllWISE,Single,,,,,,,,,,,,CARMENES,No,,0.0,,FEROS,,(FastCam) [ALux Bow15],Alpha,GTO,,2595284016771502080,22230696-1736250,12652442,3209.0,3247.0,5.13,5.39,True,../data/CARM_VIS_RVs/J22231-176.dat,<ambiguous>,True,True,none,none
J22137-176,LP 819-052,-,1265,333.432592439825,-17.6871049688462,22:13:42.86,-17:41:08.7,39.0796810746946,-52.5136769533488,EDR3,M4.5 V,4.5,PMSU,3256.0,41.0,5.0,0.1,-0.28,0.16,Marf21,0.0036191,2.384e-05,Karmn,0.1891,0.0048,Karmn,0.17545,0.00968,Karmn,856.646093033206,0.036263157,-306.696327856825,0.031205397,EDR3,97.6762143876424,0.037482727,EDR3,10.23790701,0.00392874,EDR3,-24.4851951529898,0.0240138857954505,Lafa20,1.394983,EDR3,-39.75003,0.01733,-30.23714,0.01103,-7.43138,0.02115,Karmn,0.1962252738171487,0.0014864559149426,Wol17,,,,,D,Karmn,<,2.0,,Rein18,,,,0.059,0.017,Sche19,,,,,,,,,,,0.16,,0.0001169842672264,,EPIC/XMM-Newton,,,,,,,,,,,,,,15.373,0.03,UCAC4,13.8829,0.0033,EDR3,14.376,0.01,UCAC4,,,,13.672,0.01,UCAC4,13.359,UCAC3,13.05,0.01,UCAC4,12.0671,0.0028,EDR3,11.253,0.02,UCAC4,10.7866,0.0039,EDR3,10.67,US-B1,8.955,0.029,8.422,0.046,8.115,0.018,AAA,2M,7.969,0.024,7.753,0.02,7.611,0.02,7.348,0.162,AAAB,AllWISE,Single,,,,,,,,,,,,CARMENES+HARPS,Yes,Luq18,1.0,,FEROS,,,Alpha,GTO,,6825822095663585536,22134277-1741081,471012766,3215.0,3297.0,4.9,5.1,True,../data/CARM_VIS_RVs/J22137-176.dat,<ambiguous>,True,True,none,none
